maneuver_id,canonical_race_id,source_location,team,boat,maneuver_type,center_time,classification_confidence,baseline_confidence,loss_confidence,demo_triage_score,relative_speed_loss_area,abs_relative_vmg_loss_area,time_below_fleet_speed,time_below_fleet_vmg,recovery_time_to_90,recovery_time_to_95,data_gap_near_center,vmg_sign_mismatch_flag,unrecovered_flag,strict_demo_candidate,review_tier,recommended_use,final_card_available,final_card_path
709,Halifax_Race_4,Halifax,FRA,FRA,low_confidence_turn,2026-05-09 18:15:47+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
710,Halifax_Race_4,Halifax,FRA,FRA,low_confidence_turn,2026-05-09 18:16:41+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
711,Halifax_Race_4,Halifax,FRA,FRA,low_confidence_turn,2026-05-09 18:17:52+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
712,Halifax_Race_4,Halifax,FRA,FRA,low_confidence_turn,2026-05-09 18:18:48+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
713,Halifax_Race_4,Halifax,FRA,FRA,low_confidence_turn,2026-05-09 18:19:04+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
714,Halifax_Race_4,Halifax,FRA,FRA,low_confidence_turn,2026-05-09 18:20:08+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
715,Halifax_Race_4,Halifax,FRA,FRA,low_confidence_turn,2026-05-09 18:21:33+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
716,Halifax_Race_4,Halifax,GBR,GBR,low_confidence_turn,2024-06-02 19:31:27+00:00,0.5,high,low,,221.3225091361998,,33.0,13.0,0.0,,False,False,False,False,exclude_from_demo,exclude,False,
717,Halifax_Race_4,Halifax,GBR,GBR,tack,2024-06-02 19:31:39+00:00,1.0,high,high,0.3418,42.675229797363215,46.778559227716414,16.0,11.0,9.0,14.0,False,False,False,True,medium_review_priority,backup_review,False,
718,Halifax_Race_4,Halifax,GBR,GBR,tack,2024-06-02 19:32:32+00:00,1.0,high,high,0.31093333333333334,34.114963073730486,19.117993283416858,18.0,10.0,11.0,15.0,False,False,False,True,medium_review_priority,backup_review,False,
719,Halifax_Race_4,Halifax,GBR,GBR,tack,2024-06-02 19:33:20+00:00,1.0,high,high,0.5735666666666667,183.81224470138554,87.70137125494335,29.0,17.0,5.0,6.0,False,False,False,True,medium_review_priority,backup_review,False,
720,Halifax_Race_4,Halifax,GBR,GBR,gybe,2024-06-02 19:34:30+00:00,0.7,high,high,0.7719333333333334,284.3532600402833,249.83212727324315,37.0,3.0,12.0,13.0,False,False,False,True,high_review_priority,candidate_review,False,
721,Halifax_Race_4,Halifax,GBR,GBR,low_confidence_turn,2024-06-02 19:35:27+00:00,0.5,high,low,,229.77497423171985,,33.0,21.0,,,False,False,False,False,exclude_from_demo,exclude,False,
722,Halifax_Race_4,Halifax,GBR,GBR,tack,2024-06-02 19:35:42+00:00,1.0,high,high,0.41140000000000004,27.69405166625974,161.63256584205476,14.0,21.0,9.0,11.0,False,False,False,True,medium_review_priority,backup_review,False,
723,Halifax_Race_4,Halifax,GBR,GBR,tack,2024-06-02 19:36:37+00:00,1.0,high,high,0.058800000000000005,0.0,0.0,0.0,0.0,9.0,18.0,False,False,False,True,medium_review_priority,backup_review,False,
724,Halifax_Race_4,Halifax,GBR,GBR,tack,2024-06-02 19:37:34+00:00,1.0,high,high,0.40043333333333336,33.515017089843816,93.70797308041028,11.0,21.0,21.0,23.0,False,False,False,True,medium_review_priority,backup_review,False,
725,Halifax_Race_4,Halifax,GBR,GBR,gybe,2024-06-02 19:38:40+00:00,1.0,high,high,0.09926666666666667,0.0,27.5177018370102,0.0,34.0,5.0,9.0,False,False,False,True,medium_review_priority,backup_review,False,
726,Halifax_Race_4,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 18:11:27+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
727,Halifax_Race_4,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 18:12:47+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
728,Halifax_Race_4,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 18:13:30+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
729,Halifax_Race_4,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 18:13:39+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
730,Halifax_Race_4,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 18:14:01+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
731,Halifax_Race_4,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 18:15:07+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
732,Halifax_Race_4,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 18:15:59+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
733,Halifax_Race_4,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 18:16:38+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
734,Halifax_Race_4,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 18:17:32+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
735,Halifax_Race_4,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 18:18:19+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
736,Halifax_Race_4,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 18:19:31+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
737,Halifax_Race_4,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 18:20:08+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
738,Halifax_Race_4,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 18:21:02+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
739,Halifax_Race_4,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 18:21:50+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
740,Halifax_Race_4,Halifax,GBR,GBR,mark_rounding,2026-05-09 18:15:08+00:00,,low,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
741,Bermuda_Race_4,Bermuda,GER,GER,tack,2026-05-09 18:11:15+00:00,1.0,high,high,0.8549333333333333,341.13778186798095,373.33882043838497,28.0,26.0,,,False,False,True,True,high_review_priority,candidate_review,False,
742,Bermuda_Race_4,Bermuda,GER,GER,gybe,2026-05-09 18:12:50+00:00,1.0,high,high,0.12713333333333332,0.0,13.15475395202634,0.0,34.0,20.0,,False,False,False,True,medium_review_priority,backup_review,False,
743,Bermuda_Race_4,Bermuda,GER,GER,low_confidence_turn,2026-05-09 18:13:52+00:00,0.5,high,low,,113.54060028076171,,17.0,19.0,0.0,0.0,True,False,False,False,exclude_from_demo,exclude,False,
744,Bermuda_Race_4,Bermuda,GER,GER,tack,2026-05-09 18:14:18+00:00,1.0,high,high,0.48546666666666666,144.0031608009337,48.25731307983408,25.0,14.0,6.0,7.0,False,False,False,True,medium_review_priority,backup_review,False,
745,Bermuda_Race_4,Bermuda,GER,GER,low_confidence_turn,2026-05-09 18:15:30+00:00,0.5,high,low,,165.78918354034437,,15.0,11.0,7.0,8.0,True,False,False,False,exclude_from_demo,exclude,False,
746,Bermuda_Race_4,Bermuda,GER,GER,tack,2026-05-09 18:16:20+00:00,1.0,high,high,0.49540000000000006,93.28560836791996,74.29426717758182,15.0,9.0,28.0,28.0,False,False,False,True,medium_review_priority,backup_review,False,
747,Bermuda_Race_4,Bermuda,GER,GER,low_confidence_turn,2026-05-09 18:18:18+00:00,0.5,high,low,,120.62293224334712,,24.0,27.0,0.0,0.0,False,False,False,False,exclude_from_demo,exclude,False,
748,Bermuda_Race_4,Bermuda,GER,GER,tack,2026-05-09 18:18:28+00:00,1.0,high,high,0.6660333333333333,186.7457189083099,126.17221043586726,38.0,21.0,13.0,14.0,False,False,False,True,medium_review_priority,backup_review,False,
749,Bermuda_Race_4,Bermuda,GER,GER,tack,2026-05-09 18:19:26+00:00,1.0,high,high,0.5228666666666666,61.76194639205927,210.80598722577108,24.0,21.0,5.0,5.0,False,False,False,True,medium_review_priority,backup_review,False,
750,Bermuda_Race_4,Bermuda,GER,GER,tack,2026-05-09 18:20:27+00:00,1.0,high,high,0.5185333333333333,83.72541907310477,79.2249684333801,34.0,19.0,13.0,30.0,False,False,False,True,medium_review_priority,backup_review,False,
751,Bermuda_Race_4,Bermuda,GER,GER,mark_rounding,2026-05-09 18:15:32+00:00,,low,low,,141.67986808776854,,24.0,3.0,5.0,6.0,True,False,False,False,exclude_from_demo,exclude,False,
752,Bermuda_Race_4,Bermuda,GER,GER,mark_rounding,2026-05-09 18:21:32+00:00,,low,low,,0.0,,0.0,41.0,6.0,7.0,False,False,False,False,exclude_from_demo,exclude,False,
753,Bermuda_Race_4,Bermuda,ITA,ITA,gybe,2026-05-09 18:12:44+00:00,1.0,high,high,0.19143333333333334,2.6486462402343562,0.0,4.0,41.0,,,False,False,True,True,medium_review_priority,backup_review,False,
754,Bermuda_Race_4,Bermuda,ITA,ITA,tack,2026-05-09 18:13:34+00:00,0.7,high,high,,136.8066711044313,,19.0,25.0,,,False,False,False,False,low_review_priority,archive_only,False,
755,Bermuda_Race_4,Bermuda,ITA,ITA,tack,2026-05-09 18:13:50+00:00,1.0,high,high,0.4199,68.06943231582656,69.14919771194455,19.0,28.0,9.0,10.0,False,False,False,True,medium_review_priority,backup_review,False,
756,Bermuda_Race_4,Bermuda,ITA,ITA,tack,2026-05-09 18:14:49+00:00,1.0,high,high,0.3008,4.03242130279542,92.36419223785416,7.0,17.0,16.0,21.0,False,False,False,True,medium_review_priority,backup_review,False,
757,Bermuda_Race_4,Bermuda,ITA,ITA,tack,2026-05-09 18:15:45+00:00,1.0,high,high,0.23920000000000002,0.0,157.12049222946175,0.0,25.0,10.0,12.0,False,False,False,True,medium_review_priority,backup_review,False,
758,Bermuda_Race_4,Bermuda,ITA,ITA,gybe,2026-05-09 18:16:34+00:00,1.0,high,high,0.6820666666666667,144.50763957023617,304.59032952444903,33.0,3.0,0.0,0.0,False,False,False,True,medium_review_priority,backup_review,False,
759,Bermuda_Race_4,Bermuda,ITA,ITA,low_confidence_turn,2026-05-09 18:17:39+00:00,0.5,high,low,,94.23424701690675,,11.0,25.0,0.0,29.0,False,False,False,False,exclude_from_demo,exclude,False,
760,Bermuda_Race_4,Bermuda,ITA,ITA,tack,2026-05-09 18:17:48+00:00,1.0,high,high,0.49460000000000004,54.04139591217054,202.25055275917055,16.0,33.0,10.0,11.0,False,False,False,True,medium_review_priority,backup_review,False,
761,Bermuda_Race_4,Bermuda,ITA,ITA,tack,2026-05-09 18:18:40+00:00,1.0,high,high,0.277,1.4719091033935925,106.11533214569096,2.0,17.0,16.0,23.0,False,False,False,True,medium_review_priority,backup_review,False,
762,Bermuda_Race_4,Bermuda,ITA,ITA,tack,2026-05-09 18:19:39+00:00,1.0,high,high,0.3834666666666667,45.72918130874635,95.52114847183232,16.0,24.0,0.0,,False,False,False,True,medium_review_priority,backup_review,False,
763,Bermuda_Race_4,Bermuda,ITA,ITA,gybe,2026-05-09 18:20:54+00:00,1.0,high,high,0.2624,25.044287796020512,18.91812950134271,12.0,35.0,10.0,,False,False,False,True,medium_review_priority,backup_review,False,
764,Halifax_Race_4,Halifax,NZL,NZL,low_confidence_turn,2024-06-02 19:31:33+00:00,0.5,high,low,,98.03598060607925,,22.0,8.0,0.0,,False,False,False,False,exclude_from_demo,exclude,False,
765,Halifax_Race_4,Halifax,NZL,NZL,tack,2024-06-02 19:32:12+00:00,1.0,high,high,0.3679,38.86515747070307,26.172753705849985,23.0,11.0,15.0,16.0,False,False,False,True,medium_review_priority,backup_review,False,
766,Halifax_Race_4,Halifax,NZL,NZL,tack,2024-06-02 19:33:35+00:00,1.0,high,high,0.42239999999999994,3.4297498512267737,375.52754442519205,2.0,28.0,15.0,16.0,False,False,False,True,medium_review_priority,backup_review,False,
767,Halifax_Race_4,Halifax,NZL,NZL,tack,2024-06-02 19:35:48+00:00,1.0,high,high,0.8459333333333333,266.8984339141845,427.5032996258507,40.0,41.0,18.0,19.0,False,False,False,True,high_review_priority,candidate_review,False,
768,Halifax_Race_4,Halifax,NZL,NZL,tack,2024-06-02 19:37:01+00:00,1.0,high,high,0.6135333333333334,171.17621040344238,77.22101495603883,24.0,12.0,,,False,False,True,True,medium_review_priority,backup_review,False,
769,Halifax_Race_4,Halifax,NZL,NZL,low_confidence_turn,2024-06-02 19:38:05+00:00,0.5,high,low,,235.4778952789308,,16.0,30.0,0.0,0.0,False,False,False,False,exclude_from_demo,exclude,False,
770,Halifax_Race_4,Halifax,NZL,NZL,gybe,2024-06-02 19:38:25+00:00,1.0,high,high,0.7197,224.97816347122208,223.36722664311753,35.0,5.0,10.0,12.0,False,False,False,True,high_review_priority,candidate_review,False,
771,Halifax_Race_4,Halifax,NZL,NZL,mark_rounding,2024-06-02 19:34:40+00:00,,low,low,,0.0,,0.0,41.0,13.0,16.0,False,False,False,False,exclude_from_demo,exclude,False,
772,Bermuda_Race_4,Bermuda,SUI,SUI,tack,2026-05-09 18:11:13+00:00,1.0,high,high,0.8800333333333334,547.2581441116333,286.9850645542144,29.0,28.0,,,False,False,True,True,high_review_priority,candidate_review,False,
773,Bermuda_Race_4,Bermuda,SUI,SUI,gybe,2026-05-09 18:12:50+00:00,1.0,high,high,0.135,0.0,26.814486236572364,0.0,27.0,14.0,,False,False,False,True,medium_review_priority,backup_review,False,
774,Bermuda_Race_4,Bermuda,SUI,SUI,gybe,2026-05-09 18:13:30+00:00,1.0,high,high,0.7969666666666667,293.0869927597046,557.7500691747664,35.0,6.0,0.0,15.0,False,False,False,True,high_review_priority,candidate_review,False,
775,Bermuda_Race_4,Bermuda,SUI,SUI,low_confidence_turn,2026-05-09 18:13:52+00:00,0.5,high,low,,134.79154277801513,,24.0,16.0,,,False,False,False,False,exclude_from_demo,exclude,False,
776,Bermuda_Race_4,Bermuda,SUI,SUI,tack,2026-05-09 18:14:11+00:00,1.0,high,high,0.5216333333333333,142.7298481178284,68.7152411842346,27.0,11.0,8.0,10.0,False,False,False,True,medium_review_priority,backup_review,False,
777,Bermuda_Race_4,Bermuda,SUI,SUI,low_confidence_turn,2026-05-09 18:15:06+00:00,0.5,high,low,,176.31395038604745,,25.0,15.0,20.0,20.0,True,False,False,False,exclude_from_demo,exclude,False,
778,Bermuda_Race_4,Bermuda,SUI,SUI,tack,2026-05-09 18:16:14+00:00,1.0,high,high,0.6342,128.28395118713377,139.01665975570677,28.0,20.0,28.0,30.0,False,False,False,True,medium_review_priority,backup_review,False,
779,Bermuda_Race_4,Bermuda,SUI,SUI,gybe,2026-05-09 18:17:22+00:00,0.7,high,high,0.3774,25.508703975677605,121.75672714233411,14.0,16.0,9.0,15.0,False,False,False,True,medium_review_priority,backup_review,False,
780,Bermuda_Race_4,Bermuda,SUI,SUI,gybe,2026-05-09 18:18:03+00:00,1.0,high,high,0.8475333333333334,253.62863851547252,404.73971981048606,34.0,8.0,,,False,False,True,True,high_review_priority,candidate_review,False,
781,Bermuda_Race_4,Bermuda,SUI,SUI,low_confidence_turn,2026-05-09 18:18:27+00:00,0.5,high,low,,75.19213102340692,,13.0,16.0,0.0,,False,False,False,False,exclude_from_demo,exclude,False,
782,Bermuda_Race_4,Bermuda,SUI,SUI,tack,2026-05-09 18:18:45+00:00,1.0,high,high,0.47520000000000007,124.33144403457645,18.10593687057491,37.0,13.0,9.0,12.0,False,False,False,True,medium_review_priority,backup_review,False,
783,Bermuda_Race_4,Bermuda,SUI,SUI,tack,2026-05-09 18:19:52+00:00,1.0,high,high,0.23556666666666665,16.635522594451892,31.98344490051266,10.0,6.0,0.0,19.0,False,False,False,True,medium_review_priority,backup_review,False,
784,Bermuda_Race_4,Bermuda,SUI,SUI,gybe,2026-05-09 18:21:01+00:00,1.0,high,high,0.4384666666666666,37.07920372009286,186.873624343872,16.0,8.0,0.0,9.0,False,False,False,True,medium_review_priority,backup_review,False,
785,Bermuda_Race_4,Bermuda,SUI,SUI,gybe,2026-05-09 18:21:49+00:00,1.0,high,high,0.7662333333333333,158.93190925598148,433.6414134263993,22.0,25.0,,,False,False,True,True,high_review_priority,candidate_review,False,
786,Bermuda_Race_4,Bermuda,SUI,SUI,mark_rounding,2026-05-09 18:18:47+00:00,,medium,medium,0.5031333333333333,194.71407337188722,0.0,41.0,0.0,7.0,8.0,False,False,False,True,medium_review_priority,backup_review,False,
787,Bermuda_Race_4,Bermuda,USA,USA,gybe,2026-05-09 18:12:49+00:00,1.0,high,high,0.0934,0.0,2.2681411743164333,0.0,37.0,14.0,27.0,False,False,False,True,medium_review_priority,backup_review,False,
788,Bermuda_Race_4,Bermuda,USA,USA,gybe,2026-05-09 18:13:26+00:00,1.0,high,high,0.8477333333333333,287.0714887619016,399.1867676353455,30.0,11.0,,,False,False,True,True,high_review_priority,candidate_review,False,
789,Bermuda_Race_4,Bermuda,USA,USA,low_confidence_turn,2026-05-09 18:13:45+00:00,0.5,high,low,,214.44872978210446,,24.0,18.0,0.0,,False,False,False,False,exclude_from_demo,exclude,False,
790,Bermuda_Race_4,Bermuda,USA,USA,tack,2026-05-09 18:13:57+00:00,1.0,high,high,0.6313333333333334,226.57002182006823,97.10019435882569,28.0,17.0,12.0,15.0,False,False,False,True,medium_review_priority,backup_review,False,
791,Bermuda_Race_4,Bermuda,USA,USA,tack,2026-05-09 18:14:56+00:00,1.0,high,high,0.3304,51.84843887329102,27.050683879852272,14.0,13.0,9.0,10.0,False,False,False,True,medium_review_priority,backup_review,False,
792,Bermuda_Race_4,Bermuda,USA,USA,tack,2026-05-09 18:15:49+00:00,1.0,high,high,0.4574333333333333,88.90537239074686,26.61411775588992,17.0,16.0,,,False,False,True,True,medium_review_priority,backup_review,False,
793,Bermuda_Race_4,Bermuda,USA,USA,gybe,2026-05-09 18:16:48+00:00,1.0,high,high,0.3499333333333333,23.076689300536955,69.97419662475578,18.0,25.0,12.0,15.0,False,False,False,True,medium_review_priority,backup_review,False,
794,Bermuda_Race_4,Bermuda,USA,USA,gybe,2026-05-09 18:17:33+00:00,1.0,high,high,0.5511666666666667,85.81409786224347,231.03426115036015,21.0,14.0,0.0,9.0,False,False,False,True,medium_review_priority,backup_review,False,
795,Bermuda_Race_4,Bermuda,USA,USA,tack,2026-05-09 18:18:15+00:00,1.0,high,high,0.3015333333333333,27.866343383789037,32.49547599792474,13.0,7.0,11.0,15.0,False,False,False,True,medium_review_priority,backup_review,False,
796,Bermuda_Race_4,Bermuda,USA,USA,tack,2026-05-09 18:19:16+00:00,1.0,high,high,0.18583333333333335,3.7150632476806607,13.819988479614242,4.0,6.0,13.0,15.0,False,False,False,True,medium_review_priority,backup_review,False,
797,Bermuda_Race_4,Bermuda,USA,USA,tack,2026-05-09 18:20:08+00:00,1.0,high,high,0.5117,91.72344554901105,84.95152768135078,23.0,22.0,16.0,17.0,False,False,False,True,medium_review_priority,backup_review,False,
798,Bermuda_Race_4,Bermuda,USA,USA,gybe,2026-05-09 18:21:02+00:00,1.0,high,high,0.3802666666666667,77.07985919952367,15.571904754638688,28.0,34.0,0.0,9.0,False,False,False,True,medium_review_priority,backup_review,False,
799,Bermuda_Race_4,Bermuda,USA,USA,low_confidence_turn,2026-05-09 18:21:45+00:00,0.5,high,low,,298.22005577087407,,19.0,27.0,0.0,,False,False,False,False,exclude_from_demo,exclude,False,
800,Bermuda_Race_5,Bermuda,AUS,AUS,tack,2026-05-10 17:10:03+00:00,1.0,high,high,,63.43814523696904,,13.0,29.0,12.0,14.0,False,False,False,False,low_review_priority,archive_only,False,
801,Bermuda_Race_5,Bermuda,AUS,AUS,gybe,2026-05-10 17:12:11+00:00,1.0,high,high,0.48363333333333336,24.423389167785665,209.6765630722045,26.0,15.0,12.0,22.0,False,False,False,True,medium_review_priority,backup_review,False,
802,Bermuda_Race_5,Bermuda,AUS,AUS,low_confidence_turn,2026-05-10 17:13:31+00:00,0.5,medium,low,,42.401223220825095,,9.0,9.0,,,False,False,False,False,exclude_from_demo,exclude,False,
803,Bermuda_Race_5,Bermuda,AUS,AUS,tack,2026-05-10 17:14:01+00:00,1.0,high,high,0.6581,181.06357166290275,125.08338420867932,32.0,25.0,16.0,18.0,False,False,False,True,medium_review_priority,backup_review,False,
804,Bermuda_Race_5,Bermuda,AUS,AUS,tack,2026-05-10 17:15:27+00:00,1.0,high,high,0.3274,31.711514282226638,34.87864162445064,14.0,12.0,14.0,,False,False,False,True,medium_review_priority,backup_review,False,
805,Bermuda_Race_5,Bermuda,AUS,AUS,gybe,2026-05-10 17:17:53+00:00,1.0,high,high,0.33636666666666665,13.651887359619145,168.20281129360188,4.0,24.0,0.0,12.0,False,False,False,True,medium_review_priority,backup_review,False,
806,Bermuda_Race_5,Bermuda,AUS,AUS,low_confidence_turn,2026-05-10 17:18:20+00:00,0.5,medium,low,,11.75817569732665,,7.0,11.0,0.0,0.0,False,False,False,False,exclude_from_demo,exclude,False,
807,Bermuda_Race_5,Bermuda,AUS,AUS,tack,2026-05-10 17:18:53+00:00,1.0,high,high,0.4863333333333333,46.1447760772705,251.56568261593588,12.0,26.0,7.0,8.0,False,False,False,True,medium_review_priority,backup_review,False,
808,Bermuda_Race_5,Bermuda,AUS,AUS,tack,2026-05-10 17:20:01+00:00,1.0,high,high,0.26753333333333335,1.8341386413573844,140.59490512132635,2.0,19.0,7.0,7.0,False,False,False,True,medium_review_priority,backup_review,False,
809,Bermuda_Race_5,Bermuda,AUS,AUS,low_confidence_turn,2026-05-10 17:20:46+00:00,0.5,medium,low,,247.22508396148692,,30.0,14.0,9.0,11.0,False,False,False,False,exclude_from_demo,exclude,False,
810,Bermuda_Race_5,Bermuda,AUS,AUS,tack,2026-05-10 17:21:03+00:00,1.0,high,high,,118.12539070129394,,27.0,35.0,19.0,20.0,False,False,False,False,low_review_priority,archive_only,False,
811,Bermuda_Race_5,Bermuda,AUS,AUS,mark_rounding,2026-05-10 17:17:02+00:00,,medium,medium,0.0648,0.0,0.0,0.0,41.0,10.0,15.0,False,False,False,True,medium_review_priority,backup_review,False,
812,Bermuda_Race_5,Bermuda,BRA,BRA,tack,2026-05-10 17:10:25+00:00,1.0,high,high,0.9010666666666666,386.0370116043091,424.6836532133816,41.0,39.0,23.0,24.0,False,False,False,True,high_review_priority,candidate_review,False,
813,Bermuda_Race_5,Bermuda,BRA,BRA,low_confidence_turn,2026-05-10 17:12:11+00:00,0.5,high,low,,173.86096195220946,,27.0,32.0,0.0,0.0,False,False,False,False,exclude_from_demo,exclude,False,
814,Bermuda_Race_5,Bermuda,BRA,BRA,gybe,2026-05-10 17:13:18+00:00,1.0,high,high,0.26666666666666666,0.8026247406005851,173.59184517860425,1.0,25.0,0.0,0.0,False,False,False,True,medium_review_priority,backup_review,False,
815,Bermuda_Race_5,Bermuda,BRA,BRA,gybe,2026-05-10 17:14:07+00:00,0.7,high,high,0.5269333333333334,32.496449317932054,283.03782483100895,14.0,14.0,20.0,,False,False,False,True,medium_review_priority,backup_review,False,
816,Bermuda_Race_5,Bermuda,BRA,BRA,tack,2026-05-10 17:15:00+00:00,1.0,high,high,0.5110333333333333,40.999205017089785,132.0837880325317,22.0,11.0,,,False,False,True,True,medium_review_priority,backup_review,False,
817,Bermuda_Race_5,Bermuda,BRA,BRA,tack,2026-05-10 17:16:19+00:00,1.0,high,high,0.5683333333333334,82.8371859741211,87.56464549541464,39.0,20.0,26.0,29.0,False,False,False,True,medium_review_priority,backup_review,False,
818,Bermuda_Race_5,Bermuda,BRA,BRA,tack,2026-05-10 17:17:24+00:00,1.0,high,high,0.22440000000000002,4.261361846923727,48.36317665100107,7.0,21.0,10.0,24.0,False,False,False,True,medium_review_priority,backup_review,False,
819,Bermuda_Race_5,Bermuda,BRA,BRA,gybe,2026-05-10 17:18:27+00:00,0.7,high,high,0.36763333333333337,10.677641487121562,185.23530172348006,11.0,14.0,7.0,8.0,False,False,False,True,medium_review_priority,backup_review,False,
820,Bermuda_Race_5,Bermuda,BRA,BRA,gybe,2026-05-10 17:19:22+00:00,1.0,high,high,0.2522,1.8216760253906585,100.14443653106682,3.0,26.0,10.0,30.0,False,False,False,True,medium_review_priority,backup_review,False,
821,Bermuda_Race_5,Bermuda,BRA,BRA,tack,2026-05-10 17:20:20+00:00,1.0,high,high,0.186,0.0,58.585970171391835,0.0,12.0,22.0,30.0,False,False,False,True,medium_review_priority,backup_review,False,
822,Bermuda_Race_5,Bermuda,BRA,BRA,tack,2026-05-10 17:21:40+00:00,1.0,high,high,0.17513333333333336,0.0,74.59385919570919,0.0,11.0,11.0,21.0,False,False,False,True,medium_review_priority,backup_review,False,
823,Bermuda_Race_5,Bermuda,BRA,BRA,tack,2026-05-10 17:22:23+00:00,1.0,high,high,0.6906333333333333,350.86457942962636,72.77333712100979,27.0,13.0,,,False,False,True,True,medium_review_priority,backup_review,False,
824,Bermuda_Race_5,Bermuda,BRA,BRA,mark_rounding,2026-05-10 17:18:28+00:00,,medium,medium,0.07146666666666666,0.0,10.02271556854248,0.0,39.0,6.0,7.0,False,False,False,True,medium_review_priority,backup_review,False,
825,Halifax_Race_5,Halifax,CAN,CAN,low_confidence_turn,2026-05-10 17:08:34+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
826,Halifax_Race_5,Halifax,CAN,CAN,low_confidence_turn,2026-05-10 17:10:06+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
827,Halifax_Race_5,Halifax,CAN,CAN,low_confidence_turn,2026-05-10 17:12:49+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
828,Halifax_Race_5,Halifax,CAN,CAN,low_confidence_turn,2026-05-10 17:14:04+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
829,Halifax_Race_5,Halifax,CAN,CAN,low_confidence_turn,2026-05-10 17:14:56+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
830,Halifax_Race_5,Halifax,CAN,CAN,low_confidence_turn,2026-05-10 17:15:58+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
831,Halifax_Race_5,Halifax,CAN,CAN,low_confidence_turn,2026-05-10 17:16:40+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
832,Halifax_Race_5,Halifax,CAN,CAN,low_confidence_turn,2026-05-10 17:17:34+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
833,Halifax_Race_5,Halifax,CAN,CAN,low_confidence_turn,2026-05-10 17:18:53+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
834,Halifax_Race_5,Halifax,CAN,CAN,low_confidence_turn,2026-05-10 17:19:50+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
835,Halifax_Race_5,Halifax,CAN,CAN,low_confidence_turn,2026-05-10 17:20:19+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
836,Halifax_Race_5,Halifax,CAN,CAN,low_confidence_turn,2026-05-10 17:21:08+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
